name,latitude,longitude,type
Unnamed Industrial Feature,28.0148243,76.4704727,industrial
Unnamed Industrial Feature,28.7583168,77.5158685,industrial
Unnamed Industrial Feature,28.5173529,77.2850181,industrial
Kushak Nallah Bus Depot,28.5793518,77.2303329,depot
Unnamed Industrial Feature,28.8228243,77.5650472,industrial
Unnamed Industrial Feature,28.7746815,77.1206587,industrial
Unnamed Industrial Feature,28.7958383,77.1480303,industrial
Unnamed Industrial Feature,28.8469353,77.5814519,industrial
Unnamed Industrial Feature,28.7759479,77.1456212,industrial
Unnamed Industrial Feature,28.6893744,76.9838305,industrial
Unnamed Industrial Feature,28.7096077,76.8880318,industrial
Unnamed Industrial Feature,28.6987843,76.9207197,industrial
Unnamed Industrial Feature,28.6970213,76.9378825,industrial
Unnamed Industrial Feature,28.8018358,77.1298422,industrial
Unnamed Industrial Feature,28.6434112,77.1815835,industrial
Unnamed Industrial Feature,28.6779445,77.3811609,industrial
Unnamed Industrial Feature,28.6779302,77.3803256,industrial
Unnamed Industrial Feature,28.677976,77.3796224,industrial
Guru Gobind Singh Super Thermal Power Plant,31.0417401,76.5646905,industrial
Anaj Mandi,28.620259,76.9741432,industrial
Unnamed Industrial Feature,28.6190846,76.9737578,depot
Unnamed Industrial Feature,30.6943855,76.2452732,industrial
Unnamed Industrial Feature,30.6948646,76.2355643,industrial
Unnamed Industrial Feature,31.4098824,76.3445779,industrial
Unnamed Industrial Feature,31.3861301,76.3698234,industrial
Unnamed Industrial Feature,32.2840587,75.8568016,industrial
Slate Godown,32.2113138,76.3710653,industrial
Slate Godown,32.2094838,76.3691302,industrial
Slate Godown,32.2116303,76.371425,industrial
Unnamed Industrial Feature,29.7078599,77.0088028,industrial
Unnamed Industrial Feature,32.200728,76.3447929,industrial
Unnamed Industrial Feature,29.6709125,76.9995729,industrial
Unnamed Industrial Feature,29.6792369,77.0064572,industrial
Sector 3,29.6663211,76.9852241,industrial
Karnal Bus Depot,29.6900322,76.9869944,bus_depot
Unnamed Industrial Feature,29.6712524,76.9931069,industrial
Aravusala,10.3377268,76.221943,slaughterhouse
shopping complex;Golden Chicken Centre,10.555253,76.2266445,slaughterhouse
Unnamed Industrial Feature,10.1636011,76.2084233,scrap_yard
Unnamed Industrial Feature,11.4192079,75.8311035,sawmill
nippon toyota yard,10.5863168,76.1595775,scrap_yard
Mannarakkal Oil Mill,11.2882542,75.8068335,oil_mill
universal crap centre,10.618697,76.1144217,scrap_yard
"Suguna Daily Fressh, Amis Associates",8.5200895,76.9449469,slaughterhouse
Unnamed Industrial Feature,10.2471266,76.149365,slaughterhouse
chicken shop,10.6724364,76.1914318,slaughterhouse
Chicken and Fish Centre,10.6372729,76.130401,slaughterhouse
CHICKEN STORE,11.2444745,76.2035414,slaughterhouse
A B B Chicken,10.7569232,75.9295966,slaughterhouse
Unnamed Industrial Feature,11.2322799,76.053772,scrap_yard
Tritech Ready Mix concrete,10.5664714,76.2852115,concrete_plant
Kochi Port,9.9652737,76.2696847,port
FCI Kazhakkoottam,8.5556961,76.8720976,industrial
Unnamed Industrial Feature,9.5341025,76.5236373,industrial
Unnamed Industrial Feature,9.979653,76.2260802,industrial
Shiva Distilleries,11.1236399,76.9369982,industrial
KSB Pumps,11.1235717,76.9335432,industrial
Rail Side Container Terminal Cochin Harbour Terminus,9.9471641,76.2694819,industrial
Associate Cement Factory-Madukkarai,10.9061037,76.9558806,industrial
Adani Factory,10.8998308,76.9306538,industrial
Unnamed Industrial Feature,10.9511471,76.9849142,industrial
Larsen & Toubro Limited,10.9370825,76.9991197,industrial
Unnamed Industrial Feature,10.9571335,76.9736679,industrial
Unnamed Industrial Feature,10.9415559,76.9779249,industrial
Unnamed Industrial Feature,10.9556694,76.9760706,industrial
Unnamed Industrial Feature,11.0234063,76.9545381,industrial
Unnamed Industrial Feature,11.0365275,77.0194215,industrial
Indian Oil Depot,11.0278767,77.0812194,oil_storage
Cochin Special Economic Zone,10.0042907,76.3430549,industrial
William Gooadacre & Sons(i) Pvt Ltd,9.4989633,76.3278252,industrial
Central Products Dairy - Milma,9.427637,76.3456262,factory
Vallabhdas Limited,9.4958896,76.3208977,industrial
"Food Corporation Of India, Alappuzha",9.4930455,76.321386,industrial
Hindustan Petroleum Corporation Ltd,9.9867135,76.3556994,oil
Bharat Petroleum Coporation Limited,9.9820062,76.3539179,oil
Bharat Petroleum Corporation Ltd,9.9790007,76.3494497,oil
Milma,10.0352272,76.3133672,industrial
Rajiv Gandhi Combined Cycle Power Plant,9.2393282,76.4304992,industrial
Shipyard,9.818405,76.3594173,industrial
Indian Rare Earths,8.9820391,76.5263567,industrial
Kerala Minerals & Metals Limited,9.0012627,76.5318712,industrial
Unnamed Industrial Feature,8.9772252,77.381336,industrial
Unnamed Industrial Feature,10.7847747,75.9190893,port
BPCL pumping and storage plant,9.9895778,76.2229258,petroleum_terminal
Unnamed Industrial Feature,9.9951782,76.2748285,industrial
Pallippuram Power Grid,8.5929028,76.8592009,industrial
Food Corporation of India,10.8067672,76.6302139,industrial
Beypore Port,11.1667212,75.8074807,port
Kerala Water Authrity plant,11.2697363,75.9721571,industrial
Unnamed Industrial Feature,11.0859853,77.3418863,industrial
Unnamed Industrial Feature,11.0701981,77.3194822,industrial
Unnamed Industrial Feature,11.0628316,77.3292435,industrial
Unnamed Industrial Feature,11.0734754,77.3182639,industrial
Unnamed Industrial Feature,11.0575734,77.3112697,industrial
Unnamed Industrial Feature,11.053394,77.3194563,industrial
Unnamed Industrial Feature,11.0676887,77.3365586,industrial
Unnamed Industrial Feature,11.0730411,77.3264921,industrial
Unnamed Industrial Feature,11.0759847,77.3357663,industrial
Unnamed Industrial Feature,11.0889654,77.3400036,industrial
Unnamed Industrial Feature,11.0760415,77.3439601,industrial
Unnamed Industrial Feature,11.0822272,77.3346049,industrial
Unnamed Industrial Feature,10.5941472,76.2061777,industrial
Food Corporation of India,10.7668066,76.6545626,industrial
Jayem Automotives Ltd,11.0067365,77.0446391,industrial
Saroja Mills,11.0043511,77.0431066,industrial
Lakshmi Mills,11.0125551,76.9880815,industrial
Sujani Textiles,11.0003639,77.003228,industrial
KG Kannapiran Mills,11.0019076,77.0045819,industrial
Pangaja Mills,11.001544,76.995782,industrial
Vani Vilasa Water Works,12.3201606,76.6406819,industrial
Unnamed Industrial Feature,10.3477569,76.3178415,industrial
Unnamed Industrial Feature,10.8822247,76.9066153,industrial
Unnamed Industrial Feature,10.7959936,76.7691875,industrial
Unnamed Industrial Feature,10.792752,76.7394336,industrial
Unnamed Industrial Feature,10.8663876,76.8841595,industrial
Toyo Rubbers,9.9328669,76.7122246,industrial
Surya Rock Products,10.2050158,76.463957,industrial
Ramakrishna Mills,11.0519607,76.9904915,industrial
Rangsons Limited,12.3630869,76.601424,industrial
Kinfra Small Industries Park,10.0111608,76.5276128,industrial
Civil Supplies Godown,12.0408854,75.3557318,industrial
"Food Corporation of India, Avaneeswaram",9.0411753,76.8553422,industrial
Roots Industries India Ltd,11.0335004,76.9667195,factory
Unnamed Industrial Feature,11.7874482,76.0041337,industrial
Rangavilas Spinning mills,11.0238557,77.0090039,industrial
Kancor Ingredients Limited,10.1777847,76.3699496,industrial
Unnamed Industrial Feature,8.8937532,76.5830328,industrial
NSL Sugar,12.7017301,76.9785689,industrial
Ernakulam Installation,9.9717668,76.2918721,oil
Midas Polymer Compounds Private Limited,9.5085333,76.7712643,industrial
Tata Tea Factory,10.1060244,77.1185141,industrial
Kannan Devan Tea Factory,10.1039333,77.1189709,industrial
Agency for Development of Aquaculture Kerala (ADAK),8.7444298,76.6982938,industrial
Brahmapuram Diesel Power Plant,9.9979131,76.3738466,industrial
Travancore Cochin Chemicals,10.0775392,76.3026777,chemical
BSES Kochi Kerala Power Ltd,10.0735159,76.3191259,industrial
Travancore Titanium Products (TTP),8.5000374,76.9001061,factory
Unnamed Industrial Feature,8.5046466,76.8978324,industrial
Unnamed Industrial Feature,8.5552682,76.8635809,industrial
Kinfra International Apparel Parks,8.5537386,76.8590627,industrial
Unnamed Industrial Feature,8.497695,76.8967047,industrial
Unnamed Industrial Feature,8.4640254,76.9257042,industrial
English India Clay Limited - EICL,8.5136312,76.8941662,industrial
KSRTC Depot,8.4796029,76.947032,depot
Lakshmi Machine Works Limited,11.1492969,76.9521933,industrial
Pricol Limited,11.1587111,76.9439229,industrial
Synthite Industries Limited,11.2277163,76.9152176,industrial
Petronet LNG Limited,9.979653,76.2260792,petroleum_terminal
Unnamed Industrial Feature,12.2520661,76.839748,industrial
Unnamed Industrial Feature,12.3412062,76.915745,industrial
Bus Depot,10.9885282,76.9638376,depot
Milma Diary,8.9031161,76.5763675,industrial
Unnamed Industrial Feature,8.2934822,77.1029762,industrial
Punalur Paper Mills,9.0345936,76.9099437,industrial
Plywood Factory,9.0368925,76.9152986,industrial
Unnamed Industrial Feature,12.0991864,76.5480801,industrial
Unnamed Industrial Feature,12.5325081,76.9042227,industrial
Cashew Factory,9.05366,76.8567904,industrial
Indus Maruti Service Center,8.4887603,76.9596184,industrial
Parvathy Mills,8.8897456,76.5880442,textile
Unnamed Industrial Feature,11.02906,76.8989279,industrial
Unnamed Industrial Feature,11.0447953,77.0464372,industrial
Unnamed Industrial Feature,11.0513068,77.0455998,industrial
Unnamed Industrial Feature,11.0500537,77.0421049,industrial
Unnamed Industrial Feature,11.0509535,77.0442812,industrial
Unnamed Industrial Feature,11.0461465,77.0484935,industrial
Unnamed Industrial Feature,11.0487285,77.0497457,industrial
Unnamed Industrial Feature,11.0459592,77.0427191,industrial
Unnamed Industrial Feature,11.0501396,77.0493437,industrial
Unnamed Industrial Feature,11.0466838,77.0449504,industrial
Unnamed Industrial Feature,11.0480852,77.0489995,industrial
Unnamed Industrial Feature,11.051203,77.0431474,industrial
Unnamed Industrial Feature,11.047213,77.0445492,industrial
Unnamed Industrial Feature,11.0469512,77.0491081,industrial
Unnamed Industrial Feature,11.0509282,77.0487757,industrial
Unnamed Industrial Feature,11.045911,77.0462534,industrial
Unnamed Industrial Feature,11.0458787,77.0478869,industrial
Unnamed Industrial Feature,11.0478888,77.0480034,industrial
Unnamed Industrial Feature,11.0261003,77.0116428,industrial
Unnamed Industrial Feature,11.0240478,77.0141858,industrial
Unnamed Industrial Feature,12.3279265,76.6418551,industrial
Unnamed Industrial Feature,12.3257088,76.6503865,industrial
Unnamed Industrial Feature,12.3612016,76.6389911,industrial
Unnamed Industrial Feature,12.3593249,76.6307398,industrial
Unnamed Industrial Feature,12.3567749,76.6316041,industrial
Unnamed Industrial Feature,12.369956,76.6225136,industrial
Unnamed Industrial Feature,12.3620514,76.6299532,industrial
Unnamed Industrial Feature,12.3640833,76.632687,industrial
Unnamed Industrial Feature,12.3665796,76.6230858,industrial
Unnamed Industrial Feature,12.3586576,76.62565,industrial
Unnamed Industrial Feature,12.3605775,76.626114,industrial
Unnamed Industrial Feature,12.3637014,76.6212016,industrial
Unnamed Industrial Feature,12.3604454,76.6375453,industrial
Unnamed Industrial Feature,12.3632953,76.6333289,industrial
Unnamed Industrial Feature,12.3606197,76.6239657,industrial
Unnamed Industrial Feature,12.3617248,76.6351019,industrial
Unnamed Industrial Feature,12.3606636,76.6336841,industrial
Unnamed Industrial Feature,12.3648947,76.6197352,industrial
Unnamed Industrial Feature,12.3560814,76.6352,industrial
Unnamed Industrial Feature,12.3607995,76.6288371,industrial
Unnamed Industrial Feature,12.3565856,76.6189564,industrial
Kinfra,9.1247326,76.8108802,industrial
Food Corporation of India - FCI,11.2839629,75.7666196,industrial
Food Corporation of India - FCI,11.2876117,75.7649828,food_industry
Unnamed Industrial Feature,11.2940344,75.762997,industrial
Unnamed Industrial Feature,11.2654077,75.76856,industrial
Unnamed Industrial Feature,11.2699877,75.7669889,industrial
Unnamed Industrial Feature,11.2651738,75.7667386,industrial
Commonwealth Tile Factory,11.2543299,75.7937471,industrial
Food Corporation of India,10.1912502,76.3748504,industrial
Travancore Cements Ltd,9.5599566,76.5105741,industrial
Unnamed Industrial Feature,11.2847208,75.7921617,industrial
Unnamed Industrial Feature,11.0575342,76.9450188,industrial
Unnamed Industrial Feature,11.0579129,76.9449202,industrial
Unnamed Industrial Feature,11.0581823,76.9467039,industrial
Unnamed Industrial Feature,11.056976,76.9450758,industrial
Unnamed Industrial Feature,11.055808,76.9463434,industrial
Techno Park (Food) Kakkancheri,11.1507346,75.8899394,industrial
Fluidic Control Research Institute,10.7946406,76.7272047,industrial
Instrumentation Limited,10.7933777,76.7245354,industrial
Old Birla Wood Stockyard,11.8520388,75.5657599,industrial
E.P.Industrial Estate,10.7741007,76.4259148,industrial
Unnamed Industrial Feature,10.6256337,76.9043773,industrial
Unnamed Industrial Feature,10.6348426,76.8992745,industrial
"Traco Cable Company, House Wires Unit",11.8022886,75.4907295,industrial
"SSS Food Production, Ennappadam",10.7513439,76.7260534,industrial
Unnamed Industrial Feature,10.6222895,76.7908647,industrial
Malabar Cement Factory-Walayar,10.84982,76.8352235,industrial
Unnamed Industrial Feature,10.3517638,76.2727354,industrial
Kerala State Industrial Development Coorporation,11.4730602,75.86973,industrial
Vikasbhavan KSRTC Bus Depot,8.5087688,76.946965,depot
Coca Cola Company,10.6470351,76.8195513,industrial
UNILEC,8.8724154,76.6308302,industrial
Meriya Petroleum Gas Bottling Plant,9.8174098,76.4800545,industrial
Tata Tea and Coffee Factory,10.283834,76.8641821,industrial
Muttom Metro Yard,10.0769178,76.3403656,depot
Perumathura Fishing Harbour,8.6360447,76.7857946,port
Aysha Hosiery Factory,11.8377881,75.5876316,industrial
Kerala State Industrial Development Corporation Industrial Growth Centre,11.8267855,75.613073,industrial
Rubco Industrial Complex,11.8261987,75.6089611,industrial
Kottayam Port And Container Terminal (KPACT),9.5582108,76.5063818,port
Unnamed Industrial Feature,9.5690154,76.5181017,industrial
Unnamed Industrial Feature,9.569502,76.5209915,industrial
Unnamed Industrial Feature,9.5754741,76.5208879,industrial
Unnamed Industrial Feature,9.5657225,76.5230086,industrial
Unnamed Industrial Feature,8.4849264,76.9506243,industrial
Unnamed Industrial Feature,9.9684739,76.2951157,industrial
Riza cashews,8.9079037,76.6406322,industrial
Unnamed Industrial Feature,8.9072489,76.636111,industrial
Unnamed Industrial Feature,8.9039438,76.6237718,industrial
P J Marketing,10.0428912,76.2273879,industrial
Kadangode Quarry,10.7126797,76.1363932,industrial
Unnamed Industrial Feature,12.4470584,75.055718,industrial
Mangalath Granites,10.723686,76.3559307,industrial
Alauddin Textile Mills,24.2311955,89.9582979,factory
Truck Stand and Weight Bridge,27.4837297,95.3935172,depot
Unnamed Industrial Feature,26.0949396,91.7861321,depot
Numaligarh Refinery,26.5824092,93.7872127,refinery
Bongaigaon Refinery,26.5194649,90.5314355,refinery
Guwahati Refinery,26.1849678,91.8092826,refinery
Unnamed Industrial Feature,26.1851127,91.6777598,industrial
Unnamed Industrial Feature,27.3988262,95.1174482,industrial
Unnamed Industrial Feature,24.8706595,93.9264029,industrial
railway workshop,27.4788968,94.9254238,industrial
Unnamed Industrial Feature,24.3647435,92.1665869,industrial
Unnamed Industrial Feature,27.172904,94.947806,industrial
Unnamed Industrial Feature,27.1482156,94.8976546,industrial
Loco Shed,26.827874,92.6795174,industrial
Jamuna Fertilizer Company Limited,24.6807321,89.8252231,industrial
Unnamed Industrial Feature,26.6143005,92.9373328,industrial
Hindustan Paper Corporation Limited,24.8557706,92.5957239,industrial
Unnamed Industrial Feature,26.0208267,93.7671991,industrial
RPCL Mymensingh Power Plant,24.7628178,90.4181705,industrial
Unnamed Industrial Feature,26.1135186,91.7744691,industrial
Unnamed Industrial Feature,27.3531417,95.3190913,industrial
Unnamed Industrial Feature,26.1956476,91.7059263,industrial
Unnamed Industrial Feature,27.354612,95.3117394,industrial
Digboi Refinery,27.3901211,95.6193511,refinery
Unnamed Industrial Feature,27.1864301,95.3718868,industrial
BVFCL,27.1775422,95.3528123,industrial
Namrup Thermal Power Station,27.1866074,95.3757367,industrial
Betkuchi Terminal IOCL,26.1161032,91.7317134,industrial
Bongaigaon coal power plant,26.4437565,90.3633492,industrial
Nasir Glassware & Tube Industries Limited,24.0986863,90.1392288,industrial
BSSIC,24.2390781,89.9460605,industrial
Pandu Port,26.1703013,91.6778402,port
Unnamed Industrial Feature,26.1676408,91.6784787,industrial
NST Yard,26.3307609,94.5323512,industrial
Unnamed Industrial Feature,25.6656906,91.9136637,industrial
LafargeHolcim Bangladesh Ltd. Surma Plant,25.0349425,91.6482041,factory
Unnamed Industrial Feature,26.0643266,91.5535095,industrial
Unnamed Industrial Feature,27.4815559,95.3488418,industrial
Unnamed Industrial Feature,27.4408189,94.3174571,industrial
Biswanath Charaili substation,26.7407972,93.2200658,industrial
Unnamed Industrial Feature,27.1835174,93.967704,industrial
Unnamed Industrial Feature,24.8901582,90.6993243,brickyard
Unnamed Industrial Feature,24.8927348,90.7405623,brickyard
Unnamed Industrial Feature,24.6983992,90.9771098,brickyard
Unnamed Industrial Feature,25.0890973,90.1930402,industrial
Unnamed Industrial Feature,24.8008535,90.7482711,industrial
Unnamed Industrial Feature,25.1204162,90.6946857,industrial
Fenchuganj Combined Cycle Gas Turbine Station,24.6869351,91.9188377,industrial
Unnamed Industrial Feature,26.7488945,94.2231231,industrial
Assam Gas Based Power Plant Bokuloni,27.3418387,95.4072527,industrial
LTPS,26.9847929,94.9304693,industrial
Unnamed Industrial Feature,26.7286913,94.1928437,industrial
Unnamed Industrial Feature,26.7670153,94.2368228,industrial
Tharmex Group,24.1115169,90.7447696,industrial
Unnamed Industrial Feature,24.5089873,89.9716993,industrial
Substation Control Room,27.2613771,91.2652577,industrial
Unnamed Industrial Feature,25.860006,89.7029644,industrial
Unnamed Industrial Feature,26.8073267,91.5296766,industrial
Unnamed Industrial Feature,27.4891001,94.9295159,industrial
FCI,27.4859842,95.3672746,industrial
Unnamed Industrial Feature,27.1116963,94.884658,industrial
Unnamed Industrial Feature,27.2966186,95.7355741,industrial
Unnamed Industrial Feature,26.7930202,93.557892,industrial
Solid Waste Treatment Plant,26.9076128,90.4227908,industrial
Gelephu Centennial Distillery,26.9048432,90.4331072,industrial
Boil Mill,24.2751929,89.9137252,industrial
Unnamed Industrial Feature,26.7547934,93.0729854,industrial
James Finlay Tea Factory,24.2576315,91.73678,factory
Unnamed Industrial Feature,27.2955098,91.5443055,industrial
Jute Mill,24.758377,89.8412586,industrial
Unnamed Industrial Feature,27.2741273,91.5039213,industrial
Unnamed Industrial Feature,27.4605259,94.945945,industrial
Barakatullah Electro Dynamics Limited,24.6827285,91.9187186,industrial
অলিলা গ্লাস ইন্ডাস্ট্রিজ লিমিটেড,24.3025255,91.6475864,industrial
Solid waste disposal site,26.1134435,91.6785211,industrial
Spey Bottlers Private Limited,26.0997325,91.6174371,manufacturing
Unnamed Industrial Feature,24.6917915,90.8828722,industrial
Unnamed Industrial Feature,25.087209,89.7681756,industrial
Unnamed Industrial Feature,25.1453306,89.7485817,industrial
Unnamed Industrial Feature,25.1009942,89.7351353,industrial
Unnamed Industrial Feature,25.0741528,89.7782579,industrial
Unnamed Industrial Feature,25.0786544,89.7704578,industrial
Unnamed Industrial Feature,25.075949,89.7710387,industrial
Unnamed Industrial Feature,25.0815162,89.7693371,industrial
Unnamed Industrial Feature,25.0773218,89.7784592,industrial
Unnamed Industrial Feature,25.0585041,89.8693715,industrial
Unnamed Industrial Feature,24.8990231,89.7918733,industrial
Unnamed Industrial Feature,24.9099542,89.7406237,industrial
Unnamed Industrial Feature,24.8333484,89.7819632,industrial
Unnamed Industrial Feature,24.9949648,89.8270333,industrial
"Padma Oil Company Limited, Sylhet",24.8853844,91.8640383,industrial
Unnamed Industrial Feature,25.9461843,89.8893045,industrial
"C.P. Bangladesh Co., Ltd. (Sylhet Hatchery)",24.259946,91.3800663,industrial
Shahjibazar Power Company Limited,24.2550465,91.3767395,industrial
Energyprima Ltd,24.2552033,91.3783359,industrial
Shahjibazar CCPP,24.252921,91.376007,industrial
Pioneer Denim Limited,24.2237259,91.3625531,industrial
Bangladesh Hardland Ceramics Co. Ltd.,24.1526225,91.3461167,industrial
Fu-Wang Ceramic Industry Limited ফু-ওয়াং সিরামিকস ইন্ডাস্ট্রিজ লিমিটেড,24.1291228,90.4137609,industrial
Bhaluka Industrial Area ভালুকা শিল্প এলাকা,24.4592997,90.3838909,industrial
T.S.T Bricks,24.929259,91.7009537,brickyard
Unnamed Industrial Feature,24.8621756,91.8592322,industrial
Unnamed Industrial Feature,24.8605183,91.8800967,brickyard
Madhupur food storage,24.6136179,90.0324196,industrial
Unnamed Industrial Feature,24.4865676,92.4374212,industrial
Unnamed Industrial Feature,24.6262239,90.9548007,industrial
Tetli Bric Fild,24.851957,91.8322486,brickyard
Unnamed Industrial Feature,24.7744966,90.8601566,industrial
Unnamed Industrial Feature,24.6377769,90.9186652,industrial
Assam Tube Factory,26.1819489,91.6691373,industrial
Unnamed Industrial Feature,24.8790389,91.9253285,brickyard
Unnamed Industrial Feature,24.9267293,91.9130244,industrial
Unnamed Industrial Feature,24.9861431,91.857647,brickyard
ফরহাদ এন্টারপ্রাইজ এন্ড স্টোন ক্রাশার,24.9777857,91.8594468,brickyard
Unnamed Industrial Feature,24.9404631,91.8069982,brickyard
Unnamed Industrial Feature,24.9392142,91.8068708,brickyard
Unnamed Industrial Feature,24.942036,91.8026363,industrial
Unnamed Industrial Feature,24.9447696,91.8078357,brickyard
Unnamed Industrial Feature,24.9326613,91.7003703,brickyard
Unnamed Industrial Feature,26.062943,89.7023646,industrial
Cement Factory,25.2602725,91.7104608,factory
Unnamed Industrial Feature,24.6642281,90.6041828,industrial
Unnamed Industrial Feature,24.6675401,90.6055791,industrial
Unnamed Industrial Feature,24.669978,90.6015985,industrial
Unnamed Industrial Feature,24.6716385,90.6064452,industrial
Unnamed Industrial Feature,24.6745341,90.6038725,industrial
Unnamed Industrial Feature,24.6749559,90.6041317,industrial
Unnamed Industrial Feature,24.6727996,90.5869853,industrial
Unnamed Industrial Feature,24.6771668,90.5919133,industrial
Unnamed Industrial Feature,24.6908457,90.6256245,industrial
Unnamed Industrial Feature,24.6187727,90.6166077,brickyard
Unnamed Industrial Feature,24.9944135,89.7543325,industrial
chimney,24.421118,90.7461986,industrial
Unnamed Industrial Feature,24.4503775,90.7483095,brickyard
Unnamed Industrial Feature,24.3952839,90.7651431,brickyard
Unnamed Industrial Feature,24.3911922,90.7650149,brickyard
Unnamed Industrial Feature,24.3888081,90.7694802,brickyard
Unnamed Industrial Feature,24.3872788,90.765025,brickyard
Unnamed Industrial Feature,24.3894529,90.7596914,brickyard
Unnamed Industrial Feature,24.3812777,90.7337478,brickyard
Unnamed Industrial Feature,24.3773578,90.7119226,brickyard
Unnamed Industrial Feature,24.4022785,90.7511741,brickyard
Unnamed Industrial Feature,24.4019866,90.7441749,brickyard
Unnamed Industrial Feature,24.4184829,90.6889897,industrial
Unnamed Industrial Feature,24.4067226,90.813337,brickyard
Unnamed Industrial Feature,24.4343677,90.6901417,industrial
Unnamed Industrial Feature,24.4311186,90.6832337,industrial
Unnamed Industrial Feature,24.4168465,90.5436958,brickyard
Unnamed Industrial Feature,24.3666176,90.5858267,brickyard
Unnamed Industrial Feature,24.3803414,90.5733356,brickyard
Unnamed Industrial Feature,24.3761973,90.5781334,brickyard
Unnamed Industrial Feature,24.4013613,90.6049615,industrial
Unnamed Industrial Feature,24.4084105,90.6199282,industrial
Unnamed Industrial Feature,24.6562725,90.4105301,brickyard
Unnamed Industrial Feature,24.6489479,90.4099039,brickyard
Unnamed Industrial Feature,24.6487218,90.4165303,brickyard
Unnamed Industrial Feature,24.1126203,90.0964442,industrial
Unnamed Industrial Feature,24.6592546,90.3850171,industrial
Unnamed Industrial Feature,24.6647968,90.4036895,industrial
Unnamed Industrial Feature,24.6629184,90.4149806,brickyard
Unnamed Industrial Feature,24.6629062,90.4136617,brickyard
Unnamed Industrial Feature,26.1318869,91.6221536,industrial
Unnamed Industrial Feature,25.8914858,89.7147336,industrial
Unnamed Industrial Feature,24.2755919,90.6875715,industrial
Unnamed Industrial Feature,24.4403272,90.6680444,brickyard
Unnamed Industrial Feature,24.5751538,90.6151418,brickyard
Unnamed Industrial Feature,24.6399351,90.718769,industrial
Unnamed Industrial Feature,24.5610493,90.7493699,brickyard
Unnamed Industrial Feature,24.563809,90.7515992,brickyard
Unnamed Industrial Feature,24.5634016,90.7441716,brickyard
Unnamed Industrial Feature,24.5656685,90.7455214,brickyard
Unnamed Industrial Feature,24.5712437,90.743094,brickyard
Unnamed Industrial Feature,24.5728988,90.74368,industrial
Unnamed Industrial Feature,24.5761448,90.6700896,industrial
Unnamed Industrial Feature,24.5887526,90.6572559,industrial
Unnamed Industrial Feature,24.5522491,90.6892553,industrial
Unnamed Industrial Feature,24.4369526,90.8191949,industrial
Unnamed Industrial Feature,24.7710819,90.4474522,industrial
Unnamed Industrial Feature,24.7504939,90.3680849,brickyard
Unnamed Industrial Feature,24.7429448,90.4937276,brickyard
Unnamed Industrial Feature,24.7288081,90.3740342,brickyard
Unnamed Industrial Feature,24.7325934,90.3798182,brickyard
Unnamed Industrial Feature,24.7345208,90.3787143,brickyard
Unnamed Industrial Feature,24.7384132,90.3615316,brickyard
Unnamed Industrial Feature,24.7311875,90.3953059,brickyard
Unnamed Industrial Feature,24.735074,90.3956623,brickyard
Unnamed Industrial Feature,26.208757,91.8526705,brickyard
Unnamed Industrial Feature,26.1841771,91.8420713,industrial
Oil India Limited Pipeline Headquarters,26.1717802,91.8352019,industrial
Unnamed Industrial Feature,26.1638389,91.8345924,industrial
Unnamed Industrial Feature,24.704623,90.3142835,brickyard
Unnamed Industrial Feature,24.7140167,90.3880366,brickyard
Unnamed Industrial Feature,24.7266502,90.3959353,brickyard
Unnamed Industrial Feature,24.6995858,90.3237696,brickyard
Unnamed Industrial Feature,24.698661,90.3373011,industrial
Unnamed Industrial Feature,24.8006686,90.4397146,industrial
Unnamed Industrial Feature,24.7082216,90.3390137,brickyard
Unnamed Industrial Feature,24.7316377,90.3824494,brickyard
Unnamed Industrial Feature,24.7268314,90.3760252,brickyard
Unnamed Industrial Feature,24.7349915,90.3923468,brickyard
Unnamed Industrial Feature,24.7295056,90.3936168,industrial
Unnamed Industrial Feature,24.7301469,90.3946196,brickyard
Unnamed Industrial Feature,24.7233069,90.397887,industrial
Unnamed Industrial Feature,24.6782554,90.4294941,brickyard
Unnamed Industrial Feature,24.72609,90.3850673,brickyard
Unnamed Industrial Feature,24.6779456,90.4253197,industrial
Unnamed Industrial Feature,24.6825999,90.4252019,industrial
Unnamed Industrial Feature,24.7119101,90.345549,industrial
Unnamed Industrial Feature,24.7144424,90.3732794,brickyard
Unnamed Industrial Feature,24.7252303,90.3804074,brickyard
Unnamed Industrial Feature,24.6924341,90.3773471,industrial
Unnamed Industrial Feature,24.7313186,90.3717395,brickyard
Unnamed Industrial Feature,24.7277066,90.3703263,brickyard
Unnamed Industrial Feature,24.715956,90.3818813,brickyard
Unnamed Industrial Feature,24.7148604,90.3813652,brickyard
Unnamed Industrial Feature,24.7267277,90.3717556,brickyard
Unnamed Industrial Feature,24.7074636,90.4126021,brickyard
Unnamed Industrial Feature,24.6912921,90.4121071,industrial
Unnamed Industrial Feature,24.7248979,90.3695157,industrial
Unnamed Industrial Feature,24.7039038,90.4100299,brickyard
Summit Bibiyana II Power Plant,24.637126,91.6608427,industrial
Bibiyana South Power Plant,24.6351677,91.6605819,industrial
Brick kiln Shaddat Hossain,25.6275891,89.8523694,industrial
Brick kiln owner Shahidul Islam ( ইটের ভাটা মালিক শহীদুল ইসলাম ),25.6225795,89.8500295,industrial
Unnamed Industrial Feature,24.342825,90.7215343,brickyard
Unnamed Industrial Feature,24.3400978,90.7183285,brickyard
